1.223833879310344812e+06
1.058733879310344812e+06
6.940838793103448115e+05
7.194338793103448115e+05
6.037338793103449279e+05
7.421838793103448115e+05
7.538838793103448115e+05
8.292838793103448115e+05
8.734838793103448115e+05
6.375338793103448115e+05
7.818338793103448115e+05
6.849838793103448115e+05
